,acousticness,album,artist,danceability,duration_ms,energy,genre,id,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,time_signature,title,type,valence
209,0.0299,Music From Chasing Happiness,Jonas Brothers,0.661,175093.0,0.949,boy band,1TgOpwxa0fK9gIKWi7yJRk,0.0,2.0,0.345,-3.378,1.0,41.0,0.0802,114.047,4.0,"b""Burnin' Up""",audio_features,0.837
210,0.00692,Music From Chasing Happiness,Jonas Brothers,0.369,130053.0,0.964,boy band,7xoh1Nvk3Bp47rkUdEg639,0.0,6.0,0.322,-2.827,1.0,35.0,0.143,204.169,4.0,b'I Am What I Am',audio_features,0.549
211,0.0014,Music From Chasing Happiness,Jonas Brothers,0.588,186480.0,0.792,boy band,1wp0gMMlA0JfsuJawnsV45,2.18e-06,7.0,0.0689,-3.786,1.0,35.0,0.0419,148.007,4.0,b'6 Minutes',audio_features,0.878
212,0.0511,Music From Chasing Happiness,Jonas Brothers,0.627,151000.0,0.928,boy band,1HJU1wVQzLfbZq1VW7LMON,0.0,0.0,0.163,-3.232,1.0,35.0,0.0693,105.0,4.0,b'Goodnight and Goodbye',audio_features,0.584
213,0.678,Music From Chasing Happiness,Jonas Brothers,0.315,192520.0,0.278,boy band,41PfkdzJaziz4bfkkunrq5,0.0,2.0,0.087,-9.325,1.0,50.0,0.0287,80.904,4.0,b'Jersey',audio_features,0.454
214,0.00297,Music From Chasing Happiness,Jonas Brothers,0.501,173907.0,0.941,boy band,1mLibOLnz9QMRLrXwDoiS6,0.0,4.0,0.147,-4.257,0.0,34.0,0.13,91.019,4.0,b'Video Girl',audio_features,0.71
215,0.0801,Music From Chasing Happiness,Jonas Brothers,0.855,214640.0,0.485,boy band,0LTMMYYmSMx0E6dwtF9lk3,0.000571,0.0,0.0978,-6.266,1.0,33.0,0.0286,98.237,4.0,b'Rose Garden',audio_features,0.843
216,0.00291,Music From Chasing Happiness,Jonas Brothers,0.692,207440.0,0.863,boy band,3fJRbBypx9883i6YTxz48z,0.0,5.0,0.158,-5.752,0.0,34.0,0.0358,99.972,4.0,b'Just In Love',audio_features,0.652
217,0.172,Music From Chasing Happiness,Jonas Brothers,0.769,219147.0,0.75,boy band,4AGvD3qk7A5gxbazjPCEua,0.0,4.0,0.0377,-5.453,0.0,40.0,0.0523,118.979,4.0,b'Cake By The Ocean',audio_features,0.87
218,0.0122,Music From Chasing Happiness,Jonas Brothers,0.699,223973.0,0.705,boy band,4lSkNB2fp7roRthqwD7p8k,0.0,11.0,0.395,-3.826,0.0,42.0,0.162,93.01,4.0,b'Jealous',audio_features,0.352
219,0.0144,Music From Chasing Happiness,Jonas Brothers,0.65,195200.0,0.884,boy band,3Fs3yx5ONADSdt7F9upbZJ,1.84e-06,9.0,0.827,-5.078,1.0,36.0,0.06,137.967,4.0,b'Sucker',audio_features,0.841
220,0.0427,Happiness Begins,Jonas Brothers,0.842,181027.0,0.734,boy band,22vgEDb5hykfaTwLuskFGD,0.0,1.0,0.106,-5.065,0.0,87.0,0.0588,137.958,4.0,b'Sucker',audio_features,0.952
221,0.00873,Happiness Begins,Jonas Brothers,0.683,167107.0,0.598,boy band,7yfi8B8opXjnRh4VZnOkz9,0.0,0.0,0.156,-5.487,1.0,75.0,0.0423,78.969,4.0,b'Cool',audio_features,0.62
222,0.108,Happiness Begins,Jonas Brothers,0.795,183000.0,0.496,boy band,0DiDStADDVh3SvAsoJAFMk,0.0,0.0,0.0645,-5.883,1.0,84.0,0.0722,94.01,4.0,b'Only Human',audio_features,0.874
223,0.0857,Happiness Begins,Jonas Brothers,0.749,217533.0,0.774,boy band,1vYh9x8UmFTLbXiizk9Qc5,1.14e-05,9.0,0.11,-6.221,1.0,73.0,0.12,99.019,4.0,b'I Believe',audio_features,0.35
224,0.172,Happiness Begins,Jonas Brothers,0.71,184987.0,0.517,boy band,2n6red10oCd6YhlEUp6jXy,0.0,1.0,0.0786,-6.85,1.0,61.0,0.0448,145.946,4.0,b'Used To Be',audio_features,0.176
225,0.135,Happiness Begins,Jonas Brothers,0.756,212093.0,0.685,boy band,76F54HHrw84yqAYqrAJkbr,0.0,11.0,0.123,-5.176,0.0,60.0,0.0446,151.988,4.0,b'Every Single Time',audio_features,0.91
226,0.0245,Happiness Begins,Jonas Brothers,0.731,172560.0,0.858,boy band,24eP9hGnGR6RCQvllQVkCm,0.0,1.0,0.0852,-5.082,0.0,60.0,0.0981,102.02,4.0,"b""Don't Throw it Away""",audio_features,0.732
227,0.178,Happiness Begins,Jonas Brothers,0.74,193133.0,0.337,boy band,2hgk8iKN9UdoM4ILlJ9F5N,0.0,8.0,0.0944,-6.039,1.0,66.0,0.0282,103.002,4.0,b'Love Her',audio_features,0.56
228,0.000199,Happiness Begins,Jonas Brothers,0.782,158467.0,0.793,boy band,6DibqiBTKMob2SjBwKqRfS,0.000215,7.0,0.306,-7.054,1.0,58.0,0.0399,100.987,4.0,"b""Happy When I'm Sad""",audio_features,0.906
229,0.0248,Happiness Begins,Jonas Brothers,0.806,180600.0,0.559,boy band,5MoU7TaAvgBa8W0XVwXAd7,1.63e-05,0.0,0.135,-6.329,1.0,57.0,0.0588,146.041,3.0,b'Trust',audio_features,0.671
230,0.0312,Happiness Begins,Jonas Brothers,0.594,233853.0,0.842,boy band,5md87aD3pGXRghKUbZdyh8,0.0,1.0,0.071,-4.892,1.0,60.0,0.072,129.986,4.0,b'Strangers',audio_features,0.573
231,0.227,Happiness Begins,Jonas Brothers,0.622,208840.0,0.485,boy band,7fiFJADUcHwTdYLmnZeLAy,0.0,2.0,0.0889,-7.259,1.0,63.0,0.0322,118.051,4.0,b'Hesitate',audio_features,0.236
232,0.0583,Happiness Begins,Jonas Brothers,0.697,181813.0,0.58,boy band,7dxKdQC9Vo1hDxIUnt1z0Q,0.0,11.0,0.393,-7.986,0.0,68.0,0.0451,123.977,4.0,b'Rollercoaster',audio_features,0.467
233,0.0913,Happiness Begins,Jonas Brothers,0.55,155680.0,0.553,boy band,064tgRK6FYBwikCdxaHFV1,0.0,0.0,0.111,-7.34,1.0,60.0,0.0403,145.009,4.0,b'Comeback',audio_features,0.185
234,0.0183,Like It's Christmas,Jonas Brothers,0.725,200880.0,0.571,boy band,1OjmlSFuzYflWjSMTCyTJv,0.0,1.0,0.0519,-6.007,1.0,54.0,0.102,146.035,4.0,"b""Like It's Christmas""",audio_features,0.61
235,0.0369,"Greenlight (From ""Songland"")",Jonas Brothers,0.741,180400.0,0.546,boy band,5HgbcQFIHjNcn46w8ORwhu,0.0,5.0,0.0733,-9.122,0.0,60.0,0.0713,141.978,4.0,"b'Greenlight - From ""Songland""'",audio_features,0.689
236,0.0197,Romance,Camila Cabello,0.377,219742.0,0.651,dance pop,2ogKhhoMClkFXek7ZgxAhN,5.31e-05,4.0,0.174,-5.437,0.0,71.0,0.0589,129.607,4.0,b'Shameless',audio_features,0.0851
237,0.109,Romance,Camila Cabello,0.735,194440.0,0.514,dance pop,4jFD7byoPdGkEdjHLMduR9,0.0,7.0,0.359,-5.464,1.0,68.0,0.082,77.566,4.0,b'Living Proof',audio_features,0.517
238,0.0281,Romance,Camila Cabello,0.666,200626.0,0.549,dance pop,0sHc1EEeOnmgjP6QmsR7px,0.000181,5.0,0.136,-5.781,0.0,67.0,0.0269,98.014,4.0,"b""Should've Said It""",audio_features,0.596
239,0.018,Romance,Camila Cabello,0.724,170746.0,0.491,dance pop,3yOlyBJuViE2YSGn3nVE1K,1.29e-05,8.0,0.0887,-6.024,1.0,91.0,0.0296,105.046,4.0,b'My Oh My (feat. DaBaby)',audio_features,0.383
240,0.0376,Romance,Camila Cabello,0.759,190813.0,0.539,dance pop,3BVgrFWuH01GmCUy9Y2EE8,0.0,9.0,0.0906,-6.039,0.0,59.0,0.0287,116.959,4.0,b'Se\xc3\xb1orita',audio_features,0.74
241,0.0169,Romance,Camila Cabello,0.74,207039.0,0.498,dance pop,073ILU1C3APNRGF66VhtyA,0.00282,11.0,0.319,-6.684,0.0,76.0,0.0456,98.016,4.0,b'Liar',audio_features,0.652
242,0.506,Romance,Camila Cabello,0.495,169335.0,0.308,dance pop,0Q2kFlgnqusKAqCDpCKAIY,0.0,1.0,0.247,-9.528,0.0,65.0,0.141,108.484,3.0,b'Bad Kind of Butterflies',audio_features,0.273
243,0.411,Romance,Camila Cabello,0.574,194686.0,0.593,dance pop,7DoNtK2gVFRwJh0hkHe5wQ,1.55e-06,4.0,0.0966,-5.731,0.0,70.0,0.0463,128.073,4.0,b'Easy',audio_features,0.355
244,0.842,Romance,Camila Cabello,0.516,188939.0,0.436,dance pop,39jcp8zJH7nHWbB7Hr3sFJ,0.0,0.0,0.0901,-5.568,0.0,64.0,0.0283,132.07,4.0,b'Feel It Twice',audio_features,0.376
245,0.205,Romance,Camila Cabello,0.659,222999.0,0.663,dance pop,7jJ4y8hXMLMlGBu7Zm1XZj,0.0,11.0,0.105,-6.823,1.0,65.0,0.0811,140.013,4.0,b'Dream of You',audio_features,0.333
246,0.05,Romance,Camila Cabello,0.721,189133.0,0.805,dance pop,1Ff71LUQO0KBk5Slu3K6Vu,0.0,9.0,0.153,-4.134,0.0,66.0,0.0927,118.058,4.0,b'Cry for Me',audio_features,0.653
247,0.253,Romance,Camila Cabello,0.494,220072.0,0.502,dance pop,7cHje4KLujM18aBSLvaySE,4.37e-06,8.0,0.105,-5.75,1.0,68.0,0.0329,179.643,3.0,b'This Love',audio_features,0.162
248,0.361,Romance,Camila Cabello,0.583,210002.0,0.495,dance pop,3r73OmpBtQAwMgawxOmlg0,3.35e-06,1.0,0.348,-7.681,0.0,66.0,0.0813,100.047,4.0,b'Used to This',audio_features,0.364
249,0.906,Romance,Camila Cabello,0.572,228759.0,0.292,dance pop,6TRt2bniIq0EIlrDlje7b8,1.04e-06,7.0,0.106,-7.621,1.0,74.0,0.0364,100.152,4.0,b'First Man',audio_features,0.223
250,0.109,Living Proof,Camila Cabello,0.735,194440.0,0.514,dance pop,1jg9clsGCDqOumfS0X5xm9,0.0,7.0,0.359,-5.464,1.0,71.0,0.082,77.566,4.0,b'Living Proof',audio_features,0.517
251,0.411,Easy,Camila Cabello,0.574,194686.0,0.593,dance pop,46D0hYb1B7qiU33VtXt21W,1.55e-06,4.0,0.0966,-5.731,0.0,75.0,0.0463,128.073,4.0,b'Easy',audio_features,0.355
252,0.05,Cry for Me,Camila Cabello,0.721,189133.0,0.805,dance pop,40nPimvmG05WYS7983bawZ,0.0,9.0,0.153,-4.134,0.0,66.0,0.0927,118.058,4.0,b'Cry for Me',audio_features,0.653
253,0.0197,Shameless,Camila Cabello,0.377,219742.0,0.651,dance pop,3UYiU57SMiAS5LqolhHJw1,5.31e-05,4.0,0.174,-5.437,0.0,73.0,0.0588,129.698,4.0,b'Shameless',audio_features,0.0851
254,0.0169,Liar,Camila Cabello,0.74,207039.0,0.498,dance pop,7LzouaWGFCy4tkXDOOnEyM,0.00282,11.0,0.319,-6.684,0.0,81.0,0.0456,98.016,4.0,b'Liar',audio_features,0.652
255,0.148,South of the Border (feat. Camila Cabello & Cardi B),Camila Cabello,0.857,204467.0,0.621,dance pop,1pPWLAfELypeAmi0bMdEXu,0.0,9.0,0.0865,-6.376,0.0,51.0,0.0824,97.986,4.0,b'South of the Border (feat. Camila Cabello & Cardi B)',audio_features,0.668
256,0.0639,Find U Again (MK Remix),Camila Cabello,0.63,229753.0,0.96,dance pop,1Yk6VWzkYzpDarxEVmrz7O,0.389,5.0,0.0607,-5.564,1.0,50.0,0.0432,123.972,4.0,b'Find U Again - MK Remix',audio_features,0.396
257,0.037,Señorita,Camila Cabello,0.759,190960.0,0.54,dance pop,0TK2YIli7K1leLovkQiNik,0.0,9.0,0.0945,-6.039,0.0,90.0,0.0287,116.947,4.0,b'Se\xc3\xb1orita',audio_features,0.75
258,0.00548,Find U Again (feat. Camila Cabello),Camila Cabello,0.605,176417.0,0.664,dance pop,1HpzOCZbNWzxvvXfSGtSrX,3e-06,8.0,0.204,-7.162,1.0,73.0,0.0316,103.997,4.0,b'Find U Again (feat. Camila Cabello)',audio_features,0.164
259,0.543,Mi Persona Favorita,Camila Cabello,0.582,239972.0,0.659,dance pop,3eB9M6owEHwk4nNrZRNUwd,0.0,8.0,0.0656,-7.511,1.0,72.0,0.114,155.957,4.0,b'Mi Persona Favorita',audio_features,0.583
260,0.21,Fine Line,Harry Styles,0.448,208907.0,0.838,pop,45S5WTQEGOB1VHr1Q4FuPl,0.000131,4.0,0.131,-5.257,0.0,80.0,0.0557,139.863,4.0,b'Golden',audio_features,0.254
261,0.122,Fine Line,Harry Styles,0.548,174000.0,0.816,pop,6UelLqGlWMcVH1E5c4H7lY,0.0,0.0,0.335,-4.209,1.0,82.0,0.0465,95.39,4.0,b'Watermelon Sugar',audio_features,0.557
262,0.0237,Fine Line,Harry Styles,0.676,207133.0,0.771,pop,3jjujdWJ72nww5eGnfs2E7,7e-06,8.0,0.102,-3.675,1.0,88.0,0.0483,99.048,4.0,b'Adore You',audio_features,0.569
263,0.0392,Fine Line,Harry Styles,0.575,172213.0,0.621,pop,4jAIqgrPjKLTY9Gbez25Qb,0.0045,10.0,0.141,-8.165,0.0,86.0,0.032,101.987,4.0,b'Lights Up',audio_features,0.27
264,0.615,Fine Line,Harry Styles,0.53,259187.0,0.512,pop,2IOFZdYYkFxEHVz1w34PoL,0.00453,7.0,0.129,-9.261,1.0,79.0,0.0259,95.946,4.0,b'Cherry',audio_features,0.411
265,0.839,Fine Line,Harry Styles,0.567,240133.0,0.267,pop,1ZMiCix7XSAbfAJlEZWMCp,1.46e-06,4.0,0.089,-6.502,1.0,88.0,0.0299,110.011,4.0,b'Falling',audio_features,0.0592
266,0.618,Fine Line,Harry Styles,0.758,192080.0,0.436,pop,5JiH89mHrv9oWHlD0T326z,1.61e-05,0.0,0.335,-7.269,1.0,79.0,0.0418,104.959,4.0,b'To Be So Lonely',audio_features,0.605
267,0.000532,Fine Line,Harry Styles,0.535,362653.0,0.521,pop,6SQLk9HSNketfgs2AyIiMs,0.371,0.0,0.19,-5.942,1.0,76.0,0.0272,140.026,3.0,b'She',audio_features,0.457
268,0.000564,Fine Line,Harry Styles,0.566,221827.0,0.846,pop,6iYMfxznTBlcVOgRHab2W0,0.000795,7.0,0.121,-6.904,0.0,79.0,0.035,160.02,4.0,"b'Sunflower, Vol. 6'",audio_features,0.86
269,0.328,Fine Line,Harry Styles,0.603,189787.0,0.621,pop,5IhzJOXNE7ki0IIJbZbnGq,3.49e-05,2.0,0.119,-7.14,1.0,75.0,0.0267,94.022,4.0,b'Canyon Moon',audio_features,0.7
270,0.128,Fine Line,Harry Styles,0.653,197347.0,0.869,pop,03mMSLEJCPoGJwQhHpN5y0,2.2e-05,5.0,0.046,-3.725,1.0,73.0,0.0382,122.017,4.0,b'Treat People With Kindness',audio_features,0.697
271,0.172,Fine Line,Harry Styles,0.306,377960.0,0.347,pop,6VzcQuzTNTMFnJ6rBSaLH9,0.00013,2.0,0.0485,-8.5,1.0,77.0,0.0334,120.996,4.0,b'Fine Line',audio_features,0.0511
272,0.0237,Adore You,Harry Styles,0.676,207133.0,0.771,pop,1M4qEo4HE3PRaCOM7EXNJq,7e-06,8.0,0.102,-3.675,1.0,90.0,0.0483,99.048,4.0,b'Adore You',audio_features,0.569
273,0.122,Adore You,Harry Styles,0.548,174000.0,0.816,pop,17OkYffr0SdAcpcbwMkDDG,0.0,0.0,0.335,-4.209,1.0,59.0,0.0465,95.39,4.0,b'Watermelon Sugar',audio_features,0.557
274,0.0392,Adore You,Harry Styles,0.575,172213.0,0.621,pop,6Mt9WkHRfG8eX0f5a5JgSb,0.0045,10.0,0.141,-8.165,0.0,57.0,0.032,101.987,4.0,b'Lights Up',audio_features,0.27
275,0.122,Watermelon Sugar,Harry Styles,0.548,174000.0,0.816,pop,1e9oZCCiX42nJl0AcqriVo,0.0,0.0,0.335,-4.209,1.0,84.0,0.0465,95.39,4.0,b'Watermelon Sugar',audio_features,0.557
276,0.0392,Watermelon Sugar,Harry Styles,0.575,172213.0,0.621,pop,5aJEh9Oqdz7PRLKTpH25pB,0.0045,10.0,0.141,-8.165,0.0,64.0,0.032,101.987,4.0,b'Lights Up',audio_features,0.27
277,0.86,ASCEND,ILLENIUM,0.164,33158.0,0.0774,edm,5NMa4Z4rtWqyt6VN7h2bpo,0.849,11.0,0.146,-15.546,0.0,51.0,0.0402,182.19,5.0,b'I Care - Intro',audio_features,0.0384
278,0.0463,ASCEND,ILLENIUM,0.506,235263.0,0.744,edm,5Cevkgj9FyNRFIwY3xSCn8,6.62e-06,9.0,0.52,-3.605,1.0,63.0,0.042,76.056,4.0,b'Hold On (with Georgia Ku)',audio_features,0.396
279,0.012,ASCEND,ILLENIUM,0.643,216668.0,0.603,edm,3LxG9HkMMFP0MZuiw3O2rF,0.0,2.0,0.118,-5.416,1.0,70.0,0.0311,144.01,4.0,b'Good Things Fall Apart (with Jon Bellion)',audio_features,0.42
280,0.091,ASCEND,ILLENIUM,0.487,252913.0,0.621,edm,4HQwS0eDQ57zOER0fp7DoD,0.0,2.0,0.132,-4.676,1.0,57.0,0.0333,140.04,4.0,b'That\xe2\x80\x99s Why (with GOLDN)',audio_features,0.178
281,0.083,ASCEND,ILLENIUM,0.358,248000.0,0.896,edm,1kQ0aj0mnjd5xKrYKLZo64,0.0014,4.0,0.372,-4.547,0.0,51.0,0.159,75.192,4.0,b'Blood (with Foy Vance)',audio_features,0.1
282,0.396,ASCEND,ILLENIUM,0.275,221398.0,0.657,edm,6f1oG9hTx3NETgV6q4rkw5,0.000148,11.0,0.305,-3.9,1.0,59.0,0.0431,169.638,4.0,b'Take You Down',audio_features,0.219
283,0.0656,ASCEND,ILLENIUM,0.437,238558.0,0.688,edm,1ucn3B55IQQcQ8PPHcFtDS,0.0,5.0,0.156,-5.315,1.0,53.0,0.0364,130.114,4.0,b'All Together (with OEKIIN)',audio_features,0.193
284,0.342,ASCEND,ILLENIUM,0.582,230000.0,0.681,edm,17Efhyf4A96n0EFXKeB7Ya,0.0,5.0,0.186,-6.138,1.0,68.0,0.0458,95.995,4.0,b'Crashing (feat. Bahari)',audio_features,0.273
285,0.148,ASCEND,ILLENIUM,0.545,198286.0,0.668,edm,6tPnAqe6UNeKMoOrruBSEi,0.0,7.0,0.372,-3.962,0.0,57.0,0.0906,149.988,4.0,b'Broken Ones (with Anna Clendening)',audio_features,0.249
286,0.514,ASCEND,ILLENIUM,0.343,223405.0,0.321,edm,3cBbeY7DCckx8eEQ70AM5y,0.000505,7.0,0.232,-9.53,0.0,52.0,0.0357,119.096,5.0,b'Every Piece Of Me (with Echos)',audio_features,0.44
287,0.12,ASCEND,ILLENIUM,0.294,209893.0,0.505,edm,1SyjFJu9xk5CpYD6bm1tjl,0.0,3.0,0.0977,-8.106,1.0,14.0,0.042,85.332,1.0,b'Takeaway (with ILLENIUM & Lennon Stella)',audio_features,0.357
288,0.679,ASCEND,ILLENIUM,0.532,210423.0,0.571,edm,4pioeMejnqa4T3QAEqwVA3,0.0,1.0,0.109,-6.291,1.0,60.0,0.041,144.912,4.0,b'Sad Songs (& Said The Sky with Annika Wells)',audio_features,0.475
289,0.131,ASCEND,ILLENIUM,0.487,295890.0,0.694,edm,61sor95BL63MCvZYgKK8KM,1.46e-05,10.0,0.106,-4.049,0.0,54.0,0.0397,145.919,4.0,b'Pray (feat. Kameron Alexander)',audio_features,0.287
290,0.198,ASCEND,ILLENIUM,0.404,220730.0,0.806,edm,70YPzqSEwJvAIQ6nMs1cjY,0.0,2.0,0.114,-4.75,1.0,77.0,0.0496,148.036,4.0,b'In Your Arms (with X Ambassadors)',audio_features,0.112
291,0.047,ASCEND,ILLENIUM,0.52,277317.0,0.881,edm,6YeUIhr2njkkCBaBBrRK9j,0.000855,6.0,0.331,-4.249,0.0,55.0,0.116,180.013,4.0,b'Gorgeous (& Blanke with Bipolar Sunshine)',audio_features,0.291
292,0.985,ASCEND,ILLENIUM,0.275,41290.0,0.523,edm,68YoXtGeFsiKNnQfXtdwCv,0.456,9.0,0.331,-10.406,1.0,53.0,0.0568,69.428,3.0,b'Angel - Lonely Prelude',audio_features,0.296
293,0.597,ASCEND,ILLENIUM,0.451,270968.0,0.402,edm,2tPzQueGEjxjmBvJrYe02u,3.77e-06,9.0,0.294,-4.63,1.0,59.0,0.0286,92.93,4.0,b'Lonely (with Chandler Leighton)',audio_features,0.129
294,0.000296,Good Things Fall Apart (with Jon Bellion) [Travis Barker Remix],ILLENIUM,0.492,209954.0,0.882,edm,5EppQn6XXssuFcgtP637jT,3.22e-05,2.0,0.324,-4.212,1.0,56.0,0.039,75.011,4.0,b'Good Things Fall Apart (with Jon Bellion) [Travis Barker Remix]',audio_features,0.398
295,0.0803,Hard To Say Goodbye (feat. Chloe Angelides),ILLENIUM,0.546,197100.0,0.764,edm,50DKBnjijGJ2d0WV5nqNTS,8.84e-06,5.0,0.0971,-4.641,1.0,61.0,0.053,152.994,4.0,b'Hard To Say Goodbye (feat. Chloe Angelides)',audio_features,0.355
296,0.000187,Takeaway - The Remixes,ILLENIUM,0.468,180000.0,0.83,edm,16QhpULFOW9fE2yvXsJV6A,0.0,8.0,0.0875,-3.301,1.0,65.0,0.0727,126.835,4.0,b'Takeaway - Andrew Rayel Remix',audio_features,0.162
297,0.0592,Takeaway - The Remixes,ILLENIUM,0.683,214547.0,0.899,edm,3DVc4VCjFaBAZF9OFquQqV,1.13e-06,10.0,0.177,-4.863,0.0,61.0,0.112,120.974,4.0,b'Takeaway - Sondr Remix',audio_features,0.373
298,0.003,Takeaway - The Remixes,ILLENIUM,0.887,154667.0,0.733,edm,13nC6hGXl0rH8YQ5TMShNF,0.00543,7.0,0.0679,-3.871,0.0,35.0,0.0461,122.032,4.0,b'Takeaway - Ship Wrek Remix',audio_features,0.687
299,0.136,Takeaway - The Remixes,ILLENIUM,0.515,213253.0,0.696,edm,4xkm03zMAQXHc0QHl0V2Rm,0.0,3.0,0.238,-7.323,1.0,40.0,0.034,99.985,4.0,b'Takeaway - Pilton Remix',audio_features,0.528
300,0.00281,Takeaway - The Remixes,ILLENIUM,0.624,158707.0,0.741,edm,76EI5put5PkU2FD2rJKegT,8.6e-06,8.0,0.098,-6.612,1.0,37.0,0.0791,124.099,4.0,b'Takeaway - Owen Norton Remix',audio_features,0.347
301,0.018,Takeaway - The Remixes,ILLENIUM,0.619,196360.0,0.69,edm,3bhuHxmAB7VWWlvbYFJd13,0.0,0.0,0.666,-5.438,0.0,35.0,0.0493,110.0,4.0,b'Takeaway - DCB Remix',audio_features,0.452
302,0.763,Good Things Fall Apart (with Jon Bellion) - Stripped,ILLENIUM,0.575,208438.0,0.314,edm,4siZLgCKM0IKnD1ek6Bt4d,0.0,2.0,0.101,-7.048,1.0,60.0,0.0344,150.459,4.0,b'Good Things Fall Apart (with Jon Bellion) - Stripped',audio_features,0.653
303,0.083,Blood (with Foy Vance),ILLENIUM,0.358,248000.0,0.896,edm,3Fk8bs3cn1To3RirJk4Q8e,0.0014,4.0,0.372,-4.547,0.0,41.0,0.159,75.192,4.0,b'Blood (with Foy Vance)',audio_features,0.1
304,0.00522,Good Things Fall Apart (with Jon Bellion) [Tiësto's Big Room Remix],ILLENIUM,0.563,247385.0,0.81,edm,6m8SIT10j41SPpPFOknTmP,0.0,2.0,0.0846,-2.921,1.0,66.0,0.0522,129.975,4.0,"b""Good Things Fall Apart (with Jon Bellion) [Ti\xc3\xabsto's Big Room Remix]""",audio_features,0.495
305,0.0128,Good Things Fall Apart (with Jon Bellion),ILLENIUM,0.643,216668.0,0.594,edm,6pooRNiLyYpxZeIA5kJ5EX,0.0,2.0,0.118,-5.453,1.0,73.0,0.0318,144.033,4.0,b'Good Things Fall Apart (with Jon Bellion)',audio_features,0.442
306,0.0087,Pray (ft. Kameron Alexander) - Remixes,ILLENIUM,0.484,228659.0,0.619,edm,6BzTAVtYRHbEx6gQ1yMwZJ,0.0,10.0,0.109,-5.581,0.0,52.0,0.0558,163.965,4.0,b'Pray ft. Kameron Alexander (Blanke Remix)',audio_features,0.345
307,0.434,Pray (ft. Kameron Alexander) - Remixes,ILLENIUM,0.451,509584.0,0.584,edm,3AAmKTbk163fRh6yUilX7r,0.0736,1.0,0.222,-9.029,1.0,24.0,0.0994,145.958,4.0,b'Pray ft. Kameron Alexander (Frequent Remix)',audio_features,0.095
308,0.216,Pray (ft. Kameron Alexander) - Remixes,ILLENIUM,0.524,307600.0,0.853,edm,1CJo9pRcOCtKlq8XmB6bic,3.65e-05,10.0,0.0793,-1.783,0.0,30.0,0.29,75.235,4.0,b'Pray ft. Kameron Alexander (Sam Lamar Remix)',audio_features,0.259
309,0.136,Pray (feat. Kameron Alexander),ILLENIUM,0.487,295890.0,0.693,edm,6SP30VdncYypcHkkzgbqZb,1.02e-05,10.0,0.105,-4.05,0.0,50.0,0.0395,145.937,4.0,b'Pray (feat. Kameron Alexander)',audio_features,0.29
310,0.0799,"LABRINTH, SIA & DIPLO PRESENT... LSD",Diplo,0.499,116667.0,0.324,bmore,2mMQFumTaHcwMZsiNE57Um,0.0,0.0,0.352,-7.944,1.0,54.0,0.0641,119.266,4.0,"b'Welcome to the Wonderful World of (feat. Sia, Diplo, and Labrinth)'",audio_features,0.397
311,0.0288,"LABRINTH, SIA & DIPLO PRESENT... LSD",Diplo,0.607,186120.0,0.616,bmore,6k71NlTnn41Vk7RJX7CSbY,0.0439,10.0,0.138,-6.925,1.0,58.0,0.0581,184.111,4.0,"b'Angel in Your Eyes (feat. Sia, Diplo, and Labrinth)'",audio_features,0.698
312,0.0799,"LABRINTH, SIA & DIPLO PRESENT... LSD",Diplo,0.603,213707.0,0.615,bmore,4xigPf2sigSPmuFH3qCelB,6.72e-05,11.0,0.117,-4.931,0.0,76.0,0.165,158.657,4.0,"b'Genius (feat. Sia, Diplo, and Labrinth)'",audio_features,0.561
313,0.209,"LABRINTH, SIA & DIPLO PRESENT... LSD",Diplo,0.568,204093.0,0.701,bmore,100eDEmpWV5YGVCqHI0leU,1.06e-06,3.0,0.0769,-4.566,0.0,71.0,0.0426,89.969,4.0,"b'Audio (feat. Sia, Diplo, and Labrinth)'",audio_features,0.353
